_id,jobUrl,isFullRemote,isPartner,companyId,longitude,latitude,cityCategory,stateCategory,tier,logoImg,activeFrom,expiresOn,companyWebsiteLink,candidateContactWay,redirectJobUrl,company,address,actualCity,postalCode,companyType,companySize,hasVisaSponsorship,language,perkKeys/0,perkKeys/1,perkKeys/2,offerStockOrBonus,name,jobType,expLevel,annualSalaryFrom,annualSalaryTo,techCategory,technologies/0,technologies/1,technologies/2,technologies/3,technologies/4,filterTags/0,filterTags/1,filterTags/2,filterTags/3,filterTags/4,filterTags/5,filterTags/6,filterTags/7,filterTags/8,perkKeys/3,perkKeys/4,perkKeys/5,perkKeys/6,technologies/5,technologies/6,technologies/7,disableMethodology,technologies/8,technologies/9,technologies/10,technologies/11,technologies/12,technologies/13,technologies/14,technologies/15,technologies/16,technologies/17,technologies/18,technologies/19,technologies/20,technologies/21,technologies/22,technologies/23,technologies/24,technologies/25,technologies/26,technologies/27,filterTags/9,filterTags/10,filterTags/11,filterTags/12,filterTags/13,filterTags/14,filterTags/15,filterTags/16,filterTags/17,filterTags/18,filterTags/19,filterTags/20,filterTags/21,filterTags/22,filterTags/23,filterTags/24,filterTags/25,filterTags/26,filterTags/27,perkKeys/7,perkKeys/8,perkKeys/9,perkKeys/10,perkKeys/11,perkKeys/12,filterTags/28,filterTags/29,filterTags/30,filterTags/31,filterTags/32,filterTags/33,filterTags/34,perkKeys/13,perkKeys/14,perkKeys/15,perkKeys/16,perkKeys/17,perkKeys/18,perkKeys/19,perkKeys/20,perkKeys/21,perkKeys/22,perkKeys/23,companyPageUrl,cpc,isPaused,technologies/28,technologies/29,technologies/30,technologies/31,technologies/32,technologies/33,technologies/34,technologies/35,technologies/36,technologies/37,filterTags/35,filterTags/36,filterTags/37,technologies/38,technologies/39,technologies/40,technologies/41,filterTags/38,filterTags/39,filterTags/40,filterTags/41
641883f485c3c22bebe1d034,Northrop-Grumman-Associate-Cyber-Software-Engineer,false,true,,-98.54626752,29.377515,San-Antonio,Texas,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-27T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/072e19f4fab1ca8b/a3362aad2298e2ed0f3c4fccf1c97a3ad021b1b8d6a13af6659e7f41a406d0a8/7985898892702321,Northrop Grumman,Frederick Eglin Street 393,San Antonio,78226,Product,5k+,No,English,,,,false,Associate Cyber Software Engineer,Full-Time,Regular,64600,97000,C++,ARM,Embedded,HTTP,Network,Security,ARM,Embedded,HTTP,Security,C++,Network,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6418843485c3c22bebe1d040,Northrop-Grumman-Engineer-Systems-Test---Integration--Test,false,true,,-104.78443013,39.7037684,Aurora,Colorado,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-27T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/c06a2ae60e7d0db4/8cd652788196f77afdb023019e825edb7c58139c6962cdf11fe438e70ecf757a/7985898892702321,Northrop Grumman,South Richfield Street,Aurora,80017,Product,5k+,No,English,,,,false,Engineer Systems Test - Integration & Test,Full-Time,Regular,71500,107300,System,AWS,ActiveMQ,Atlassian,BitBucket,CI/CD,AWS,ActiveMQ,Atlassian,BitBucket,CI/CD,Cloud,Confluence,Docker,Git,,,,,Cloud,Confluence,Docker,true,Git,GitLab,HTTP,JIRA,Jenkins,Kubernetes,Linux,Python,Web,,,,,,,,,,,,GitLab,HTTP,JIRA,Jenkins,Kubernetes,Linux,Python,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641884c685c3c22bebe1d04f,HCL-Technologies-Pega-Certified-Lead-System-Architect,false,true,,-122.0376326,37.3890668,San-Jose,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ab7a756988f7ab7596f8b9aa898dff4f,2023-03-27T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/07fbd9d2fde8649b/670828b4d87a22ba2b8dfdb618f7ba3f8e5c084233603d7ca6ad3fee31d3c37c/7985898892702321,HCL Technologies,Potrero Avenue,Remote,94085,Services,5k+,No,English,,,,false,Pega Certified Lead System Architect,Full-Time,Regular,150000,150000,System,Architect,Cloud,CRM,Mobile,Oracle,Architect,Cloud,CRM,Mobile,Oracle,REST,SOAP,SQL,Spark,,,,,REST,SOAP,SQL,true,Spark,Web,,,,,,,,,,,,,,,,,,,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6419c8e53add14f0c38a5691,Parsons-CNO-Developer,false,true,,-76.79532369,39.12545965,Annapolis,Maryland,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/47c3cc6c78c3133dd4efdb20f44cec7f,2023-03-27T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/13aec9918f2b99dd/abc787433e949a410d8f19e6ddfeeef941b75e65b9ff1008b4e18ebb904a9925/7985898892702321,Parsons,Dorsey Run Road 8981,Annapolis Junction,20701,Product,5k+,No,English,,,,false,CNO Developer,Full-Time,Senior,100400,175700,GameDev,Network,Security,,,,Network,GameDev,Security,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64217575cb2fd6a1d04ddec8,Navy-Federal-Credit-Union-Cloud-Developer-ISD-Developer-IV--Cloud,false,true,,-77.2538697,38.9099559,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9857eac59077be722a026a93ae73d954,2023-03-27T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/22d8a9329154e4f8/5714365225c2a052be921026b6b8b5c5a971293e8a1836c58afecc17afb5bf57/7985898892702321,Navy Federal Credit Union,Follin Lane Southeast,Winchester,22180,Services,5k+,No,English,,,,false,Cloud Developer (ISD Developer IV- Cloud),Full-Time,Regular,95000,146300,dotNET,.NET Framework,Angular,Azure,Cloud,CSS,.NET Framework,Angular,Azure,Cloud,CSS,Docker,Eclipse,Git,HTML5,,,,,Docker,Eclipse,Git,true,HTML5,IBM,Java,Kubernetes,Maven,REST,Security,Spring,Spring Boot,VS Code,microservices,ASP.NET,,,,,,,,,IBM,Java,Kubernetes,Maven,REST,Security,Spring,Spring Boot,VS Code,microservices,ASP.NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6419c7e63add14f0c38a5680,Northrop-Grumman-Sr-Principal-Engineer-Aeronautical,false,true,,-111.88755075,33.28136825,Chandler,Arizona,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-26T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/133829ee844467fe/bce89072ada9d363e45cb1104cb9be0b7a244e290aa0c4443c7983c8269fc7b3/7985898892702321,Northrop Grumman,South Price Road 1575,Chandler,85286,Product,5k+,No,English,,,,false,Sr. Principal Engineer Aeronautical,Full-Time,Senior,108600,163000,Python,HTTP,Linux,Matlab,Python,Security,HTTP,Matlab,Python,Security,Linux,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d8eefa2af2713517b4d6f,Booz-Allen-Hamilton-Full-Stack-Software-Engineer,false,true,,-77.23135915,38.92258445,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1b482fe218eedc1ba9602b1285289d83,2023-03-26T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/33288409b6ce3dcd/fc8fa08483916d23a6d14652ee5524fb458d0480af8cbf5d522155b18d8d7a78/7985898892702321,Booz Allen Hamilton,Greensboro Drive 8281,Chantilly,22102,Services,5k+,No,English,,,,false,Full Stack Software Engineer,Full-Time,Senior,58400,133000,JavaScript,Angular,Java,JavaScript,React,Security,Angular,Java,JavaScript,React,Security,Vue,Web,UX UI Design,Fullstack,,,,,Vue,Web,UX UI Design,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d9989a2af2713517b4ede,Northrop-Grumman-Sr-Principal-Embedded-Software-Engineer-AHT,false,true,,-88.0340713,42.08782,Chicago,Illinois,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-26T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/b719daff4b25f4c6/095c66d99672ae7324d048593d2511e2a0ec57a15cdbd3ffff5870ce9677b311/7985898892702321,Northrop Grumman,Hicks Road 2105,Rolling Meadows,60008,Product,5k+,No,English,,,,false,Sr Principal Embedded Software Engineer (AHT),Full-Time,Regular,78600,118000,C++,Eclipse,Embedded,Git,HTTP,Linux,Eclipse,Embedded,Git,HTTP,Linux,Security,SVN,UML,C++,,,,,Security,SVN,UML,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641880e985c3c22bebe1cfea,Northrop-Grumman-Sr-Principal-Chief-Engineer,false,true,,-76.67075506,39.1747196,Baltimore,Maryland,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/ff31a7fb7cb378c4/0700eb82cb99e7f35f5007f114d24101aa36671b9cf7906127652af9c82ac903/7985898892702321,Northrop Grumman,Candlewood Road 7050,Baltimore,21240,Product,5k+,No,English,,,,false,Sr Principal Chief Engineer,Full-Time,Regular,123800,185800,GameDev,HTTP,,,,,HTTP,GameDev,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6418823a85c3c22bebe1d006,Navy-Federal-Credit-Union-Cloud-AKS-Platform-Engineer,false,true,,-78.12711963,39.1379948,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9857eac59077be722a026a93ae73d954,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/06f843e711bf7572/01596eb815a9c426429289678fd02f6b5bddf12bbce5f223a151d0369c6feccf/7985898892702321,Navy Federal Credit Union,Security Drive 141,Winchester,22602,Services,5k+,No,English,,,,false,Cloud AKS Platform Engineer,Full-Time,Regular,101000,185200,DevOps,ARM,ActiveMQ,Azure,CI/CD,Cloud,ARM,ActiveMQ,Azure,CI/CD,Cloud,Cloud Foundry,DevOps,Grafana,JSON,,,,,Cloud Foundry,DevOps,Grafana,true,JSON,Java,Kubernetes,MVC,MySQL,Network,Nginx,OAuth,PaaS,PowerShell,Prometheus,Python,RabbitMQ,SAML,SQL,Security,Splunk,Spring,Terraform,microservices,Java,Kubernetes,MVC,MySQL,Network,Nginx,OAuth,PaaS,PowerShell,Prometheus,Python,RabbitMQ,SAML,SQL,Security,Splunk,Spring,Terraform,microservices,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641af471bd0da8caf62d2de7,Northrop-Grumman-PrincipalSr-Principal-Engineer-Systems,false,true,,-111.88805073,33.28080015,Chandler,Arizona,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/59b9a4a32c9e5aca/88bfebdf3df8909c895cee9bdef9759c8d236e5197e77e939abeaf50e5390e3d/7985898892702321,Northrop Grumman,South Price Road 1575,Chandler,85286,Product,5k+,No,English,,,,false,Principal/Sr. Principal Engineer Systems,Full-Time,Lead,90400,135600,System,HTTP,JIRA,Security,,,Security,HTTP,JIRA,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d8acca2af2713517b4d4a,Northrop-Grumman-Staff-Software-Quality-Engineer,false,true,,-117.1272186,32.8279296,San-Diego,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/3021367ff8ead575/7fd8ccb9c6304f543f76b9708bef575f573f89522b850e261af6e7609f77c02c/7985898892702321,Northrop Grumman,Lightwave Avenue 9393,San Diego,92123,Product,5k+,No,English,,,,false,Staff Software Quality Engineer,Full-Time,Lead,146000,219000,IT,BitBucket,Confluence,HTTP,JIRA,Java,BitBucket,Confluence,HTTP,JIRA,Java,Python,,,,,,,,Python,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d8f61a2af2713517b4d7e,Publicis-Sapient-Java-Imaging-Developer,false,true,,-77.10208987,38.88168785,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/87441ff7c418caf454df05a351799dbb,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/33347c55350540fe/865212111fedbe30218716eefcc850f1da13000ffdb7b220689e1319b68a93d9/7985898892702321,Publicis Sapient,Wilson Boulevard 3550,Arlington,22201,Services,5k+,No,English,,,,false,Java Imaging Developer,Contract,Senior,51000,90000,Java,Eclipse,Java,Linux,Maven,Oracle,Java,Linux,Oracle,PostgreSQL,Python,SQL,Eclipse,Maven,,,,,,PostgreSQL,Python,SQL,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d901ba2af2713517b4d9b,Northrop-Grumman-Pr-DOORS-Database-Engineer---Top-Secret,false,true,,-111.8290613,33.3476033,Gilbert,Arizona,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-25T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/bab15206ba7bc272/e35b98467c8ee9b8f32d6c52f9b5a4e41c8b96ccf1a73277aa471dd395a28d15/7985898892702321,Northrop Grumman,West Elliot Road 1721,Gilbert,85233,Product,5k+,No,English,,,,false,Pr. DOORS Database Engineer - Top Secret,Full-Time,Senior,90400,135600,Data,API,GitHub,HTTP,IBM,Java,IBM,Python,API,GitHub,HTTP,Java,REST,SQL,VBA,,,,,Python,REST,SQL,true,VBA,Visual Basic,,,,,,,,,,,,,,,,,,,Visual Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641878f685c3c22bebe1cf74,Fiserv-Java-Developer-Senior,false,true,,-74.442653,40.6834349,Newark,New-Jersey,premium,,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/0214701fca3eae8a/c17a41fb1ae06667e98f3ea8cdad725a2a9fcf5c08c5631cdac5fced5fb5fd54/7985898892702321,Fiserv,Springfield Avenue 512,Berkeley Heights,07922,Services,5k+,No,English,,,,false,"Java Developer, Senior",Full-Time,Senior,130000,130000,Java,AJAX,API,Angular,Azure,CI/CD,API,Angular,Azure,CI/CD,Cloud,Cucumber,DevOps,GitHub,Helm,,,,,Cloud,CSS,Cucumber,true,DevOps,Eclipse,GitHub,Helm,IntelliJ,JBoss,JSON,JUnit,JWT,Java,JavaScript,Jenkins,Kafka,Kubernetes,LDAP,Maven,Network,NoSQL,OpenShift,Oracle,JBoss,JSON,JUnit,JWT,Java,Jenkins,Kafka,Kubernetes,LDAP,Maven,Network,NoSQL,OpenShift,Oracle,SQL,Security,Selenium,Spark,Spring,,,,,,,Spring Boot,Tomcat,Web,XML,microservices,Java EE,AJAX,,,,,,,,,,,,,,true,Postman,SQL,Security,Selenium,Spark,Spring,Spring Boot,Tomcat,Web,XML,CSS,Eclipse,IntelliJ,jQuery,microservices,Java EE,,JavaScript,Postman,jQuery,
64187a1985c3c22bebe1cf81,Career-Transitions-LLC-Custom-Electrical-Controls-Systems-Integration-Engineer,false,true,,-88.2139452,43.0846017,Milwaukee,Wisconsin,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ca26d1604a07d60058815072fbcd5453,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/02eea5aa7fd0f921/bed12e69956cb059b3ccdefcb53a4c3764e4cd4895f9220dbc96340c490780f2/7985898892702321,"Career Transitions, LLC",Oak Hill Lane N36W 23471,Pewaukee,53072,Services,<50,No,English,,,,false,Custom Electrical Controls Systems Integration Engineer,Full-Time,Regular,110000,110000,System,Hardware,PLC,,,,Hardware,PLC,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64187ea185c3c22bebe1cfc0,Booz-Allen-Hamilton-Azure-Data-Engineer,false,true,,-80.6124798,28.4044104,Melbourne,Florida,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1b482fe218eedc1ba9602b1285289d83,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/054bb7c033856b7a/518cb4456dbbad8397a35884bb3cb0a84590eb81d18867377ae84b6ffd8c27a1/7985898892702321,Booz Allen Hamilton,Challenger Road 445,Melbourne,32920,Services,5k+,No,English,,,,false,Azure Data Engineer,Full-Time,Regular,58300,133000,Data,Azure,Confluence,Docker,ETL,JIRA,Azure,Confluence,Docker,ETL,JIRA,Oracle,Splunk,Tableau,Cloud,,,,,Network,Oracle,Splunk,true,Tableau,Cloud,,,,,,,,,,,,,,,,,,,Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641af4b0bd0da8caf62d2df0,Northrop-Grumman-Principal-Responsible-Engineer,false,true,,-117.1272186,32.8279296,San-Diego,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/20ab432cebc936a4/ad8bb7093e2b22f369a095513d7cd743784a57adcd24af43c62fca2d1e838bad/7985898892702321,Northrop Grumman,Lightwave Avenue 9393,San Diego,92123,Product,5k+,No,English,,,,false,Principal Responsible Engineer,Full-Time,Lead,101400,152200,GameDev,Hardware,HTTP,REST,,,Hardware,REST,GameDev,HTTP,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641af699bd0da8caf62d2e05,The-Structures-Company-LLC-Validation-and-Verification-Engineer---Aviation-Software,false,true,,-118.1053641,33.740861,Irvine,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c849c8ec5aa5999d95e31b240e862295,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/2a23d25b10c9fd9f/396f95bd6c4bf8abf69fb9def0f18a656118d071af32f40cdef386742e2c087d/7985898892702321,"The Structures Company, LLC",Main Street 129,El Segundo,90740,Services,50-200,No,English,,,,false,Validation and Verification Engineer - Aviation Software,Contract,Regular,140000,160000,GameDev,,,,,,GameDev,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641af743bd0da8caf62d2e12,Northrop-Grumman-Sentinel-Principal-Reliability-Availability-and-Maintainability-Engineer,false,true,,-112.0261903,41.1617999,Ogden,Utah,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/5378dbd5cafc4604/c2cff0593ea8e0d9250902fef4c6c5540dfafa537603f4ef9c21ba7a4f5c8b3b/7985898892702321,Northrop Grumman,West 5600 South 1940,Roy,84067,Product,5k+,No,English,,,,false,"Sentinel Principal Reliability, Availability and Maintainability Engineer",Full-Time,Lead,90400,135600,IT,HTTP,JIRA,SAP,Security,,JIRA,SAP,Security,HTTP,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d90b4a2af2713517b4da4,Navy-Federal-Credit-Union-ISD-Engineer-III-Microsoft-Exchange-M365-Administration-Microsoft-Teams,false,true,,-77.24313444,38.903232,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9857eac59077be722a026a93ae73d954,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/328acf740176a0cf/494c28be6f8abdf4b003803ab151ca4571394204f638d00c1f61d35d26b7c7c5/7985898892702321,Navy Federal Credit Union,Follin Lane SE 900,Vienna,22180,Services,5k+,No,English,,,,false,ISD Engineer III (Microsoft Exchange/ M365 Administration/ Microsoft Teams),Full-Time,Senior,104500,146300,GameDev,Azure,Cisco,HTTP,LDAP,LESS,Cisco,LESS,Linux,Network,PowerShell,SAML,Security,Windows,Azure,,,,,Linux,Network,PowerShell,true,SAML,Security,TCP/IP,Web,Windows,Cloud,,,,,,,,,,,,,,,Cloud,GameDev,HTTP,LDAP,TCP/IP,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641d951ea2af2713517b4e3b,ASGN-Incorporated-3DX-Developer,false,true,,-83.1763145,42.3222599,Detroit,Michigan,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/239a73bc2c01b166ade031ac6b01ade7,2023-03-24T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/5ab44523f87a8a92/10b83ff0771eee89f6946ab10eb59a763c84ccae5f58f3c5653b1670850192be/7985898892702321,ASGN Incorporated,Michigan 13614,Dearborn,48126,Services,5k+,No,English,,,,false,3DX Developer,Contract,Regular,158080,166400,Java,3D,Backend,Java,JavaScript,Web,3D,Backend,Java,JavaScript,Web,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641858ee85c3c22bebe1cdd1,Food-Management-Search-Application-Engineer-Mech-Surface-Characterization,false,true,,-77.43428,37.5385087,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/275d31c85b5894d94fe5e08dc73f0030,2023-03-23T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/0357d9953ef0be0a/510a98609b5bd8eca9845867608562efe370a31a9abb9449ef43639b6968ac7a/7985898892702321,Food Management Search,Bank Street 900,Richmond,23219,Services,<50,No,English,,,,false,Application Engineer Mech Surface Characterization,Full-Time,Regular,64000,72000,GameDev,,,,,,GameDev,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
641859bb85c3c22bebe1cde4,Peraton-Information-Technology-IT-Security-Lead--Space-Programs,false,true,,-106.7798078,32.3140354,Las-Cruces,New-Mexico,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e4d2565f229d0d881baf4d45ca096828,2023-03-23T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/033f132102dd52ed/9edecee20969aaaa3f3eaf2f47188a59b036e54d7771ae48d26ba8dd9188c03e/7985898892702321,Peraton,NM 478,Las Cruces,88001,Services,5k+,No,English,,,,false,Information Technology (IT) Security Lead / Space Programs,Full-Time,Senior,60000,60000,IT,Cloud,Firewall,Network,RHEL,Security,Network,Security,Cloud,Firewall,RHEL,Splunk,VMware,Windows,,,,,,Splunk,VMware,Windows,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64185a9085c3c22bebe1cdf7,Autodesk-Technical-Support-Specialist-SSO,false,true,,-104.99103535,39.74338085,Denver,Colorado,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e8c5bb3b62d607c5059008c193bfaee7,2023-03-23T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/00be84773c82385f/da81f871836e1f9dbd78f9f061945507366a38649aff6271363c70311e233078/7985898892702321,Autodesk,Glenarm Place 1526,Denver,80202,Product,5k+,No,English,,,,false,"Technical Support Specialist, SSO",Full-Time,Regular,51000,88000,Support,AWS,Active Directory,Azure,Citrix,Cloud,AWS,Active Directory,Azure,Citrix,Cloud,JIRA,Linux,Network,Security,,,,,JIRA,Linux,Network,true,Security,Slack,TCP/IP,VMware,Web,Windows,,,,,,,,,,,,,,,Slack,TCP/IP,VMware,Windows,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64185b9c85c3c22bebe1ce0c,Ledgent-Technology-HRIS-Systems-Architect,false,true,,-117.89655895,33.68931365,Irvine,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0e3b3853606a8b063cc659c94303d92e,2023-03-23T00:00:00.000+01:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/0095d41280a39124/09d6db4931bf3ea71563a6432c70c35aacb9a7006d8856d17624fe9a534f4af7/7985898892702321,Ledgent Technology,South Coast Drive 949,Irvine,92626,Services,50-200,No,English,,,,false,HRIS Systems Architect,Full-Time,Regular,125000,163000,System,Architect,Cloud,Oracle,SQL,Security,Architect,Cloud,Oracle,SQL,Security,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
